ID	Name	Lat	Lon
ASN00086177	GRANTVILLE	-38.4	145.5
ASN00086194	OUTTRIM	-38.4964	145.7772
ASN00086219	CORANDERRK BADGER WEIR	-37.6886	145.5644
ASN00086231	RINGWOOD 2	-37.8	145.3
ASN00086326	YERING SCHOOL	-37.6833	145.3667
ASN00086329	BENA (CROMWELL)	-38.4333	145.7167
ASN00087002	BACCHUS MARSH	-37.7	144.4
ASN00087006	BALLAN	-37.6018	144.2295
ASN00087011	BEALES RESERVOIR	-37.5417	144.0251
ASN00087014	BUNGAREE (KIRKS RESERVOIR)	-37.5512	143.9322
ASN00087017	BLACKWOOD	-37.4701	144.3069
ASN00087021	DURDIDWARRAH	-37.8233	144.2078
ASN00087025	GEELONG SEC	-38.1167	144.3667
ASN00087026	GISBORNE	-37.4896	144.6123
ASN00087029	LANCEFIELD	-37.2698	144.723
ASN00087034	LOVELY BANKS (RESERVOIR)	-38.0657	144.3281
ASN00087036	MACEDON FORESTRY	-37.4155	144.5569
ASN00087037	MOUNT MACEDON	-37.4	144.5833
ASN00087039	MELTON	-37.6649	144.5748
ASN00087042	MEREDITH	-37.8539	144.11
ASN00087046	SCOTSBURN (MOUNT BONINYONG)	-37.6719	143.94
ASN00087048	LITTLE RIVER (MOUNT ROTHWELL)	-37.8958	144.4387
ASN00087051	MYRNIONG	-37.65	144.35
ASN00087053	PORTARLINGTON	-38.1227	144.642
ASN00087055	RIDDELLS CREEK	-37.45	144.7833
ASN00087057	ROMSEY	-37.35	144.75
ASN00087059	SHELFORD	-38.0131	143.976
ASN00087061	SUNBURY (SALESIAN COLLEGE )	-37.5706	144.7411
ASN00087073	ELAINE (LARUNDEL)	-37.8	143.95
ASN00087092	TEESDALE	-38	144
ASN00087094	WERRIBEE (WYNDHAM)	-37.8833	144.65
ASN00087129	GREENDALE	-37.55	144.3
ASN00087134	MORRISONS (MOREEP)	-37.8	144.1833
ASN00087139	OCEAN GROVE	-38.25	144.5167
ASN00088001	ALEXANDRA (POST OFFICE)	-37.1916	145.7116
ASN00088004	BARKERS CREEK RESERVOIR	-36.9667	144.2667
ASN00088005	BENDIGO CHANNEL	-37.1	144.35
ASN00088011	CAMPBELLTOWN	-37.2236	143.9616
ASN00088015	CLUNES	-37.3049	143.7776
ASN00088016	SMEATON WEIR	-37.4	143.9
ASN00088020	DAYLESFORD	-37.3432	144.1575
ASN00088023	LAKE EILDON	-37.2313	145.9124
ASN00088024	EXPEDITION PASS RESERVOIR	-37.05	144.3
ASN00088026	FRYERSTOWN	-37.1	144.25
ASN00088027	GLENAROUA	-37.1	145
ASN00088029	HEATHCOTE	-36.9579	144.6935
ASN00088034	KILMORE ASSUMPTION COLLEGE	-37.3011	144.9475
ASN00088035	KINGSTON	-37.35	144
ASN00088036	KYNETON POST OFFICE	-37.25	144.45
ASN00088040	LYONVILLE	-37.4	144.25
ASN00088041	MALDON (DERBY HILL)	-36.9989	144.0703
ASN00088042	MALMSBURY RESERVOIR	-37.1965	144.3742
ASN00088043	MARYBOROUGH	-37.056	143.732
ASN00088052	TULLAROOP RESERVOIR	-37.0906	143.8639
ASN00088053	SEYMOUR SHIRE DEPOT	-37.0277	145.1491
ASN00088059	TRENTHAM (POST OFFICE)	-37.3894	144.3232
ASN00088060	KINGLAKE WEST (WALLABY CREEK)	-37.4475	145.2143
ASN00088061	WOODEND (CARLISLE STREET)	-37.3449	144.5365
ASN00088067	YEA	-37.2177	145.4211
ASN00088083	BUXTON	-37.4	145.7
ASN00088085	CASTLEMAINE	-37.0667	144.2333
ASN00088096	METCALFE	-37.1	144.4
ASN00088100	MOUNT MITCHELL	-37.3	143.6
ASN00088101	NEWLYN RESERVOIR	-37.4	144
ASN00088104	TALBOT	-37.2	143.7
ASN00088142	HOMEWOOD	-37.2	145.3333
ASN00088145	CLUNES (BECKWORTH COURT)	-37.2833	143.6833
ASN00088146	AMHERST	-37.15	143.6833
ASN00089000	ARARAT POST OFFICE	-37.2833	142.95
ASN00089001	BALLARAT BOTANICAL GARDENS	-37.5489	143.8192
ASN00089003	BALMORAL (POST OFFICE)	-37.2472	141.8415
ASN00089004	BARUNAH PLAINS	-38.0683	143.8667
ASN00089005	BEAUFORT	-37.4483	143.3658
ASN00089006	BERRYBANK	-37.9633	143.4672
ASN00089009	CAVENDISH (POST OFFICE)	-37.5267	142.0414
ASN00089013	GLENTHOMPSON (BRIE BRIE)	-37.7	142.5
ASN00089024	ROKEWOOD (KURUC A RUC)	-37.9	143.7
ASN00089030	TRAWALLA	-37.4817	143.4622
ASN00089031	VICTORIA VALLEY	-37.5	142.3
ASN00089033	WICKLIFFE	-37.6901	142.7253
ASN00089038	BUANGOR 1	-37.3667	143.1833
ASN00089046	CHEPSTOWE	-37.6	143.5
ASN00089047	ENFIELD	-37.8	143.8
ASN00089049	BALLARAT SURVEY OFFICE	-37.55	143.8833
ASN00089050	BALLARAT MOUNT PLEASANT OBS.	-37.55	143.8833
ASN00089052	BEAUFORT (STONELEIGH)	-37.6	143.2
ASN00089055	LISMORE (THE MANSE)	-38	143
ASN00089056	DUNKELD	-37.7	142.3
ASN00089060	LANGI CHIRAM	-37.3	143
ASN00089063	MIRRANATWA (BULLAWIN PARK)	-37.4	142.3833
ASN00089064	MOUNT BUTE	-37.7333	143.4833
ASN00089067	ROKEWOOD (THE MEADOWS)	-38	143.7167
ASN00089069	ROKEWOOD (WURROCK)	-37.8833	143.7
ASN00089070	SCARSDALE	-37.7	143.65
ASN00089071	STREATHAM (PRETTY TOWER)	-37.6667	143.0667
ASN00089072	WINCHELSEA (MURDEDUKE)	-38.2	144
ASN00089096	BALLARAT SCHOOL OF MINES	-37.5667	143.85
ASN00089097	SKIPTON (MOORAMONG STATION)	-37.6333	143.2333
ASN00089101	CARRANBALLAC (STREATHAM)	-37.7	143.1833
ASN00090006	BEECH FOREST	-38.6	143.6
ASN00090010	BRANXHOLME (BASSETT)	-37.8595	141.7708
ASN00090015	CAPE OTWAY LIGHTHOUSE	-38.8556	143.5128
ASN00090020	CASTERTON (WARROCK)	-37.435	141.3428
ASN00090023	COLAC BOTANICAL GARDENS	-38.3	143.6
ASN00090025	COLERAINE (TULSE HILL)	-37.5	141.55
ASN00090031	DARLINGTON (WARE STREET)	-37.9966	143.0473
ASN00090032	DARTMOOR	-37.9	141.3
ASN00090043	PORT FAIRY (GRIFFITHS ISLAND)	-38.4	142.2
ASN00090044	HAMILTON	-37.7333	142.0167
ASN00090045	HAWKESDALE (POST OFFICE)	-38.1059	142.3216
ASN00090047	HEYWOOD POST OFFICE	-38.1	141.6333
ASN00090051	KOROIT	-38.2928	142.3725
ASN00090054	LORNE POST OFFICE	-38.55	143.9833
ASN00090056	MERINO (GLENORCHY ESTATE)	-37.7	141.55
ASN00090057	MERINO	-37.72	141.5489
ASN00090058	MORTLAKE	-38.0853	142.79
ASN00090059	NELSON	-38.0329	141.0183
ASN00090061	PENNYROYAL CREEK	-38.421	143.8348
ASN00090063	PENSHURST (POST OFFICE)	-37.875	142.2895
ASN00090067	PORT CAMPBELL POST OFFICE	-38.6196	142.9944
ASN00090070	PORTLAND	-38.3846	141.6074
ASN00090072	PURALKA	-37.8	141.1
ASN00090081	WARRNAMBOOL SHIRE OFFICE	-38.3725	142.4694
ASN00090084	WOOLSTHORPE	-38.1833	142.4682
ASN00090089	TIRRENGOWER	-38.4	143.4
ASN00090091	CHETWYND	-37.3	141.4
ASN00090099	BENWERRIN	-38.45	143.9
ASN00090100	CAMPERDOWN (EDDINGTON)	-38.15	143.0167
ASN00090101	BIRREGURRA (RIPPLE VALE)	-38.3167	143.7833
ASN00090107	CASTERTON (NANGEELA)	-37.4	141.25
ASN00090108	CASTERTON VICARAGE	-37.5833	141.4
ASN00090112	COLERAINE (KONONG WOOTONG)	-37.55	141.7167
ASN00090113	COLERAINE (WONDO DALE)	-37.6	141.7
ASN00090115	CUNDARE SOUTH	-38.1	143.6
ASN00090116	POLIGOLET	-37.9833	143.1333
ASN00090122	MACARTHUR (GLENHUNTLY)	-38.1	142
ASN00090125	PANMURE	-38.3	142.7
ASN00090144	BEEAC (EURACK)	-38.2	143.6167
ASN00090155	COBRICO (SUNNYSIDE)	-38.35	142.9667
ASN00090156	MOUNY VANDYKE (LYONS)	-38.0833	141.4667
ASN00091000	DELORAINE (ATHOL)	-41.5211	146.7158
ASN00091004	BRANXHOLM (STOKE STREET)	-41.1692	147.7383
ASN00091010	BURNIE (NO 1)	-41.05	145.9
ASN00091011	CAPE GRIM (WOOLNORTH)	-40.6842	144.7181
ASN00091048	LATROBE (COAL ROAD)	-41.2514	146.3975
ASN00091049	LAUNCESTON (PUMPING STATION)	-41.5	147.2
ASN00091054	LONGFORD (DENTON CLOSE)	-41.5922	147.12
ASN00091057	LOW HEAD (COMPARISON)	-41.0567	146.7883
ASN00091089	SCOTTSDALE	-41.15	147.5
ASN00091094	STANLEY POST OFFICE	-40.7642	145.2944
ASN00091102	ULVERSTONE (KNIGHTS ROAD)	-41.1597	146.1453
ASN00091137	BLACK RIVER	-40.9	145.3
ASN00092002	AVOCA (RAILWAY HOUSE)	-41.7792	147.7225
ASN00092012	FINGAL (LEGGE STREET)	-41.6428	147.9664
ASN00092016	GOULDS COUNTRY POST OFFICE	-41.25	148.05
ASN00092017	KELLEVIE	-42.7856	147.8086
ASN00092024	MATHINNA (FINGAL ROAD)	-41.4703	147.8919
ASN00092029	ORMLEY	-41.7214	147.8233
ASN00092037	SWAN ISLAND LIGHTHOUSE	-40.7314	148.1253
ASN00092038	SWANSEA POST OFFICE	-42.1236	148.0731
ASN00092057	BREAK O DAY RIVER (KILLYMOON)	-41.5833	148.0667
ASN00092060	BOOBYALLA	-40.8828	147.8817
ASN00093004	CAMPBELL TOWN (QUORN HALL)	-41.9667	147.5167
ASN00093031	ROSS (BEAUFRONT)	-42.05	147.5
ASN00094003	BAGDAD	-42.6	147.2
ASN00094010	CAPE BRUNY LIGHTHOUSE	-43.4892	147.1453
ASN00094023	FRANKLIN	-43.0906	147.0061
ASN00094029	HOBART (ELLERSLIE ROAD)	-42.8897	147.3278
ASN00094030	HOBART BOTANICAL GARDENS	-42.8667	147.3322
ASN00094045	MOUNT NELSON	-42.9167	147.3333
ASN00094052	PORT ARTHUR	-43.15	147.85
ASN00094058	ROKEBY (THE MALL)	-42.8961	147.4386
ASN00094063	SORELL (WHITLEA)	-42.7864	147.5636
ASN00094071	EAGLEHAWK NECK (JETTY ROAD)	-43.0153	147.9117
ASN00094110	RICHMOND (INVERGUHARITY)	-42.7	147.5
ASN00094132	HOBART (MURRAY STREET)	-42.9	147.3333
ASN00095003	BUSHY PARK (BUSHY PARK ESTATES	-42.7097	146.8983
ASN00095008	HAMILTON (URALLA)	-42.5589	146.8336
ASN00095015	NEW NORFOLK	-42.7833	147.0833
ASN00095043	BOTHWELL (RATHO)	-42.3833	147
ASN00096036	DOGS HEAD (LAKE SORELL)	-42.1	147.2
ASN00096046	MIENA DAM	-41.9822	146.7228
ASN00097014	WARATAH (MOUNT ROAD)	-41.4372	145.5258
ASN00097042	STRAHAN	-42.2	145.3
ASN00098015	CAPE WICKHAM	-39.5833	143.95
ASN00099001	DEAL ISLAND	-39.4764	147.3153
ASN00099012	GOOSE ISLAND	-40.25	147.8
AU000005010	KREMSMUENSTER	48.05	14.1331
AU000005901	WIEN	48.2331	16.35
AU000006306	SALZBURG	47.8	13
AU000011801	INNSBRUCK	47.2667	11.4
AU000015410	SONNBLICK	47.05	12.95
BE000006447	UCCLE	50.8	4.35
BOM00026774	GORKI	54.3	30.933
BOM00033019	PINSK	52.117	26.117
BOM00033038	VASILEVICI	52.25	29.8331
CA001012700	ESQUIMALT	48.4333	-123.4167
CA001066336	PORT SIMPSON	54.5667	-130.4333
CA001090660	BARKERVILLE	53.0667	-121.5167
CA001097550	SODA CREEK	52.3333	-122.2833
CA001100120	AGASSIZ CDA	49.25	-121.7667
CA001101530	CHILLIWACK	49.1667	-121.9167
CA001104468	LADNER	49.0833	-123.0667
CA001104550	LANGLEY	49.1833	-122.5333
CA001105550	NEW WESTMINSTER	49.2167	-122.9333
CA001114620	LILLOOET	50.7	-121.9333
CA001125585	NICOLA LAKE	50.15	-120.65
CA001163779	KAMLOOPS	50.6667	-120.3333
CA001167635	SPENCES BRIDGE	50.4167	-121.5
CA003012195	EDMONTON	53.55	-113.5
CA003031093	CALGARY INT'L A	51.1167	-114.0167
CA003032680	FORT MACLEOD	49.7167	-113.4
CA003033879	LETHBRIDGE	49.7	-112.85
CA003034480	MEDICINE HAT A	50.0167	-110.7167
CA003050520	BANFF	51.1833	-115.5667
CA003072145	DUNVEGAN	55.9333	-118.5833
CA003072657	FORT CHIPEWYAN	58.7167	-111.15
CA003072719	FORT VERMILION	58.45	-116.05
CA004013030	GRENFELL	50.4167	-102.9333
CA004013400	HUMBOLDT	52.2	-105.1
CA004013480	INDIAN HEAD CDA	50.55	-103.65
CA004015325	MOOSE JAW CHAB	50.3833	-105.7
CA004016320	QU'APPELLE	50.5167	-103.8833
CA004016560	REGINA INT'L A	50.4333	-104.6667
CA004019070	YORKTON	51.1833	-102.5167
CA004021520	CHAPLIN	50.4667	-106.65
CA004024920	MAPLE CREEK	49.9	-109.4833
CA004028035	SWIFT CURRENT	50.3333	-107.75
CA004040420	BATTLEFORD	52.6833	-108.3333
CA004056230	PRINCE ALBERT	53.1667	-105.75
CA005010240	BIRTLE	50.4333	-101.05
CA005010977	FORT ELLICE	50.4167	-101.2333
CA005011293	HILLVIEW	49.9167	-100.55
CA005011760	MINNEDOSA	50.2667	-99.8333
CA005012046	NORQUAY	49.4833	-98.75
CA005012279	PORTAGE LA PRAIRIE	49.9667	-98.3
CA005012333	RAPID CITY FORREST	50.0167	-100
CA005012520	RUSSELL	50.7667	-101.2833
CA005012540	ST ALBANS	49.7	-99.55
CA005012675	SHOAL LAKE	50.4333	-100.5833
CA005012799	SWAN LAKE	49.4	-98.7833
CA005012930	TREHERNE	49.6333	-98.7
CA005012935	TURTLE MOUNTAIN	49.1833	-100.3333
CA005020553	CARMAN 2	49.5167	-98
CA005020555	CARTWRIGHT	49.1	-99.35
CA0050205N5	CARTWRIGHT 2	49.1667	-99.5167
CA005020880	EMERSON	49.0667	-97.2
CA005020980	FOXTON	50.45	-97.35
CA005021210	GREENWOOD	50.45	-97.2
CA005021220	GRETNA (AUT)	49.0333	-97.5667
CA005021840	MORDEN	49.1833	-98.1
CA005021920	MORRIS	49.35	-97.3667
CA005022040	NINETTE	49.4	-99.6333
CA005022051	OAKBANK	49.9333	-96.85
CA005022068	PEMBINA CROSSING	49.3	-98.4167
CA005022119	PILOT MOUND	49.1167	-98.8
CA005022120	PILOT MOUND	49.2	-98.8833
CA005022547	ST ANDREWS	50.0833	-96.9833
CA005022790	STONY MOUNTAIN	50.0667	-97.2333
CA005023243	WINNIPEG ST JOHNS COLL	49.8833	-97.1167
CA005030556	CHANNEL ISLAND	52.3	-97.3833
CA005040165	BEAVER	50.0167	-98.7
CA0050520EE	OONIKUP	53.5	-101.3333
CA005062047	NORWAY HOUSE	53.9833	-97.8333
CA005063350	YORK FACTORY	57	-92.3
CA006030488	BARCLAY	49.8333	-92.8167
CA006033690	IGNACE	49.4167	-91.65
CA006034070	KENORA	49.8	-94.5333
CA006043458	HERON BAY	48.6667	-86.2833
CA006045665	NIPIGON	49	-88.25
CA006046588	PORT ARTHUR	48.4333	-89.2167
CA006047615	SAVANNE	48.9667	-90.2
CA006055095	MICHIPICOTEN FALLS	47.8833	-84.6333
CA006055209	MISSANABIE	48.3167	-84.0833
CA006057595	SAULT STE M FORESTRY	46.5	-84.3667
CA006059475	WHITE RIVER	48.6	-85.2833
CA006061263	CARTIER	46.7	-81.5667
CA006061359	CHAPLEAU 2	47.8333	-83.4333
CA006068148	SUDBURY	46.4833	-80.9833
CA006075400	MOOSE FACTORY	51.2333	-80.5
CA006085023	MATTAWA	46.25	-78.6833
CA006085682	NORTH BAY	46.3167	-79.4667
CA006088144	STURGEON FALLS	46.3667	-79.9333
CA006092915	GORE BAY	45.9167	-82.4667
CA006094450	LITTLE CURRENT	45.9333	-81.9
CA006100969	BROCKVILLE	44.6	-75.7
CA006101658	CLONTARF	45.3833	-77.15
CA006101872	CORNWALL	45.0167	-74.7333
CA006102417	FITZROY HARBOUR	45.4667	-76.2167
CA006104185	KINGSTON QUEENS U	44.25	-76.5
CA006104733	MACCUE	44.8833	-76.1667
CA006105887	OTTAWA	45.4	-75.7167
CA006105976	OTTAWA CDA	45.3833	-75.7167
CA006106362	PEMBROKE EDDY MATCH	45.8333	-77.15
CA006107003	RENFREW	45.4333	-76.65
CA006108060	STONECLIFFE	46.15	-78.1
CA006110458	BALA	45	-79.5
CA006110549	BARRIE	44.4	-79.6833
CA006110605	BEATRICE	45.1333	-79.3833
CA006110823	BOGNOR	44.6667	-80.8333
CA006111045	BURKS FALLS	45.6	-79.5667
CA006111375	CHARLINCH	45.45	-79.25
CA006111766	COLDWATER	44.7	-79.6667
CA006111793	COLLINGWOOD	44.4833	-80.2167
CA006112171	DURHAM	44.1833	-80.8167
CA006113000	GRAVENHURST	44.9167	-79.3667
CA006113660	HUNTSVILLE	45.3167	-79.25
CA006114437	LIONS HEAD	44.95	-81.2167
CA006115127	MIDLAND WATER POLLUTION CONTRO	44.75	-79.8833
CA006115810	ORILLIA	44.6167	-79.4
CA006116128	OWEN SOUND	44.5667	-80.9167
CA006116254	PARRY SOUND	45.3333	-80
CA006116705	PRESQU'ILE	44.7	-80.9167
CA006118187	SUTTON WEST	44.3167	-79.3
CA006119064	UPLANDS	45.8	-79.4167
CA006119495	WIARTON	44.75	-81.1333
CA006120315	ARKONA	43.0333	-81.9167
CA006120795	BLENHEIM	42.6667	-82.0167
CA006122845	GODERICH	43.75	-81.7
CA006122848	GODERICH LIGHTHOUSE	43.75	-81.7167
CA006124127	KINCARDINE	44.1667	-81.6167
CA006124700	LUCKNOW	43.95	-81.5
CA006125705	NORTH BRUCE	44.3833	-81.4167
CA006126558	POINT CLARK	44.0833	-81.6833
CA006127513	SARNIA	42.9667	-82.3667
CA006127887	SOUTHAMPTON	44.5	-81.3667
CA006128182	SUNSHINE	43.7833	-81.3333
CA006128240	THEDFORD	43.15	-81.8333
CA006128320	TOBERMORY	45.25	-81.6667
CA006129389	WATFORD	42.9667	-81.9667
CA006129670	WYOMING	42.9333	-82.1167
CA006129850	ZURICH	43.4	-81.6
CA006131388	CHATHAM 2	42.4	-82.2
CA006131910	COTTAM	42.1167	-82.75
CA006131970	DEALTOWN	42.2833	-82.1167
CA006132175	DUTTON	42.6667	-81.5333
CA006134729	LYONS	42.85	-80.9833
CA006136335	PELEE ISLAND	41.75	-82.6833
CA006136626	PORT DALHOUSIE	43.1833	-79.2667
CA006136643	PORT DOVER	42.7833	-80.2167
CA006136694	PORT STANLEY	42.6667	-81.2167
CA006137147	RIDGETOWN	42.45	-81.8833
CA006137285	ST CATHARINES	43.2	-79.25
CA006137361	ST THOMAS	42.7833	-81.1667
CA006137735	SIMCOE	42.8667	-80.3333
CA006139445	WELLAND	43	-79.2667
CA006139520	WINDSOR RIVERSIDE	42.3333	-82.9333
CA006140941	BRANTFORD	43.1333	-80.2667
CA006141095	CAMBRIDGE GALT MOE	43.3333	-80.3167
CA006141763	COLDSTREAM	43.0167	-81.5
CA006141843	CONESTOGO	43.55	-80.5167
CA006142252	EGREMONT	44	-80.6667
CA006142284	ELORA	43.6833	-80.4
CA006142398	FERGUS	43.7	-80.3833
CA006142993	GRANTON	43.2	-81.3333
CA006143083	GUELPH OAC	43.5167	-80.2333
CA006143780	INGERSOLL	43.05	-80.8833
CA006144442	LISTOWEL	43.75	-80.9667
CA006144470	LONDON	42.9833	-81.2
CA006144505	LONDON SOUTH	42.9833	-81.2167
CA006144665	LUCAN	43.1833	-81.4167
CA006146240	PARIS	43.1833	-80.45
CA006146728	PRINCETON	43.2167	-80.6333
CA006147314	ST GEORGE	43.2333	-80.2
CA006147340	ST MARYS	43.25	-81.1833
CA006148100	STRATFORD	43.3833	-81
CA006148120	STRATHROY	42.95	-81.65
CA006149454	WESTMINSTER	42.9333	-81.2833
CA006149625	WOODSTOCK	43.1333	-80.7667
CA006150243	ALTON	43.85	-80.0833
CA006150395	AURORA	43.95	-79.4
CA006150689	BELLEVILLE	44.15	-77.4
CA006150913	BRAMPTON	43.7	-79.7667
CA006152007	DESERONTO	44.1833	-77.0667
CA006152691	GEORGETOWN	43.65	-79.95
CA006153192	HAMILTON	43.2667	-79.9
CA006155616	NEWMARKET	44.0667	-79.4333
CA006155788	ORANGEVILLE	43.9167	-80.05
CA006155876	OSHAWA	43.9	-78.8667
CA006156609	PORT CREDIT	43.5667	-79.6167
CA006156670	PORT HOPE	43.95	-78.2833
CA006157625	SCARBOROUGH JUNCTION	43.7167	-79.2167
CA006157683	SHANNONVILLE	44.2	-77.2167
CA006157685	SHARON	44.1	-79.4333
CA006158065	STONEY CREEK	43.2167	-79.75
CA006158350	TORONTO	43.6667	-79.4
CA006160465	BANCROFT	45.05	-77.85
CA006161990	DENBIGH	45.1167	-77.25
CA006162328	ENNISMORE	44.3833	-78.45
CA006163156	HALIBURTON A	45	-78.5833
CA006164297	LAKEFIELD	44.4667	-78.2333
CA006164430	LINDSAY	44.35	-78.75
CA006165195	MINDEN	44.9333	-78.7167
CA006165716	NORWOOD	44.3833	-77.9667
CA006166416	PETERBOROUGH	44.2833	-78.3167
CA007016280	QUEBEC	46.8	-71.2167
CA007020840	BROME	45.1833	-72.5667
CA007021952	CRANBOURNE	46.3833	-70.7
CA007021954	DANVILLE	45.8167	-71.9833
CA007023240	HUNTINGDON	45.05	-74.1667
CA007024280	LENNOXVILLE	45.3667	-71.8167
CA007025280	MONTREAL MCGILL	45.5	-73.5833
CA007026465	RICHMOND	45.6333	-72.1333
CA007046076	POINTE DES MONTS	49.2833	-67.3667
CA007050198	ANTICOSTI HEATH POINT	49.1	-61.7
CA007050200	ANTICOSTI SW POINT	49.4	-63.55
CA007050210	ANTICOSTI WEST POINT	49.8667	-64.5333
CA007050760	BIC	48.3667	-68.7
CA007050790	BIRD ROCKS	47.85	-61.1333
CA007051040	CAP CHAT	49.0833	-66.75
CA007051160	CAP MADELEINE	49.2333	-65.3167
CA007052960	GRINDSTONE ISLAND	47.3833	-61.8667
CA007056067	POINTE AU PERE	48.5	-68.4833
CA007061440	CHICOUTIMI	48.4167	-71.0833
CA007066688	ROBERVAL NORD	48.5333	-72.2333
CA007095000	MISTASSINI POST	50.4167	-73.8833
CA008100500	BATHURST	47.6167	-65.65
CA008100990	CHATHAM	47.05	-65.4833
CA008101170	DALHOUSIE	48.0667	-66.3667
CA008101230	DORCHESTER	45.9167	-64.5167
CA008101700	FREDERICTON UNB	45.95	-66.6
CA008101920	GRAND MANAN	44.7333	-66.7667
CA008102600	MCADAM	45.5833	-67.3333
CA008103100	MONCTON	46.1	-64.7833
CA008103825	PARKER RIDGE	46.4833	-66.5167
CA008104100	POINT ESCUMINAC	47.1167	-64.8167
CA008104500	SACKVILLE	45.9	-64.3833
CA008104600	ST ANDREWS	45.0833	-67.0833
CA008104800	SAINT JOHN	45.2833	-66.0833
CA008105600	WOODSTOCK	46.1667	-67.55
CA008200150	ANTIGONISH	45.6333	-61.9667
CA008200300	BADDECK	46.1	-60.75
CA008200550	BEAVERBANK	44.9	-63.7167
CA008201600	DIGBY	44.6167	-65.75
CA008202198	HALIFAX	44.65	-63.6
CA008203300	MAHONE BAY	44.4667	-64.3833
CA008204420	PICTOU	45.7	-62.6833
CA008204480	PORT HASTINGS	45.6333	-61.4
CA008204510	PORT MORIEN	46.1333	-59.8667
CA008204702	SABLE ISLAND EAST END	43.9667	-59.7667
CA008205698	SYDNEY	46.15	-60.2
CA008205988	TRURO	45.35	-63.3
CA008206300	WHITEHEAD	45.2167	-61.1833
CA008206410	WINDSOR KINGS COLLEGE	44.9833	-64.1
CA008206440	WOLFVILLE	45.1	-64.3667
CA008206490	YARMOUTH	43.8333	-66.0333
CA008300298	CHARLOTTETOWN	46.2333	-63.1667
CA008300430	GEORGETOWN	46.1833	-62.5833
CA008300441	KILMAHUMAIG	46.8333	-64.05
CA008400940	CAPE NORMAN	51.6333	-55.9
CA008401125	CHANNEL	47.6167	-59.15
CA008401600	FOGO	49.7167	-54.2833
CA008402968	POINTE RICHE	50.7	-57.4167
CA008403500	ST JOHN'S	47.5667	-52.7
CA008403635	SANDY POINT	48.6667	-58.45
CA008500500	BELLE ISLE	51.8833	-55.3833
CA008501615	FORTEAU	51.4667	-56.9667
CA008502960	POINT AMOUR	51.4667	-56.85
CE000043497	HAMBANTOTA	6.117	81.133
CE000434730	NUWARA ELIYA	6.967	80.767
CYE00100074	NICOSIA	35.1667	33.35
DA000021100	VESTERVIG	56.7667	8.3167
DA000021430	GRONBAEK-ALLINGSKOVGARD	56.2831	9.6167
DA000025140	NORDBY (FANO)	55.45	8.4
DA000027080	TRANEBJERG	55.85	10.6
DA000030210	KOEBENHAVN - METEOROLOGISK INS	55.7167	12.5667
DA000030380	KOEBENHAVN: LANDBOHOJSKOLEN-1	55.6831	12.5331
DA000032030	SANDVIG	55.2831	14.7831
EGE00147726	PORT SAID	31.28	32.2297
EGE00147732	ISMAILIA	30.6	32.2297
EI000003969	DUBLIN PHOENIX PARK	53.3639	-6.3192
EI000003980	MALIN HEAD	55.3717	-7.34
EIE00101859	GALWAY	53.28	-9.02
ENE00175035	PARNU	58.4194	24.4694
ENE00175039	PAKRI	59.3892	24.04
ENE00175051	TALLINN	59.3981	24.6028
ENE00175055	SORVE	57.9133	22.0578
ENE00175063	TARTU	58.3	26.7331
EZE00100082	PRAHA-KLEMENTINUM	50.0864	14.4164
FR013055001	MARSEILLE OBS. PALAIS-LONCHAMP	43.305	5.3967
FRE00104112	EMBRUN	44.5656	6.5019
FRE00104937	PTE DE LA HAGUE	49.7253	-1.9394
FRE00171623	PTE DE CHASSIRON	46.0467	-1.4117
GG000037423	GUDAURI	42.47	44.48
GG000037545	TBILISI	41.68	44.95
GLE00100981	ILULISSAT (JAKOBSHAVN)	69.2167	-51.05
GM000002698	KARLSRUHE	49.0392	8.365
GM000003319	BERLIN-DAHLEM	52.4639	13.3017
GM000004063	BAMBERG	49.8753	10.9217
GM000004199	MUNCHEN-NYMPHENBURG	48.1667	11.5025
GM000004204	JENA STERNWARTE	50.9267	11.5842
GM000010962	HOHENPEISSENBERG	47.8017	11.0117
GME00102252	MAGDEBURG	52.1031	11.5842
GME00121126	OHRINGEN	49.2081	9.5183
GME00121258	COTTBUS	51.7775	14.3183
GME00122374	FRANKFURT/MAIN (FELDBERGSTR.)	50.1225	8.6608
GME00122698	GEISENHEIM	49.985	7.9544
GME00124330	KAISERSBACH-CRONHUTTE	48.9181	9.6881
GME00124858	KUNZELSAU	49.2806	9.6933
GME00125014	BAMBERG (STERNWARTE)	49.8856	10.8894
GME00125218	LEIPZIG-HOLZHAUSEN	51.3164	12.4475
GME00126010	METTEN	48.8556	12.9203
GME00126358	BAD MUSKAU	51.5675	14.7006
GME00127186	PASSAU-MAIERHOF	48.5817	13.4167
GME00127354	PLAUEN	50.4831	12.1317
GME00127486	BERLIN-DAHLEM (LFAG)	52.4578	13.3014
GME00129502	TUTTLINGEN	48.0092	8.8189
GME00129874	WANGEROOGE	53.7883	7.9075
GME00130630	WRIXUM/FOHR	54.6942	8.5281
GME00132538	CHEMNITZ	50.7925	12.8733
HR000142360	ZAGREB-GRIC	45.8167	15.9781
HRE00105182	GOSPIC	44.55	15.3667
HRE00105189	HVAR	43.1667	16.45
ITE00100550	BOLOGNA	44.5	11.3458
ITE00100551	FERRARA	44.8325	11.6208
ITE00100552	GENOA	44.4144	8.9264
